study,split,prefix,yyyymmdd,HHMM,datetime,count,filename,path_img,path_txt
study1,test_a02,t8,20221228,0159,2022-12-28 01:59:00,1,t8-20221228-0159_jpg.rf.f15d9998bb118496f98c7de864a10619,test_a02/images/t8-20221228-0159_jpg.rf.f15d9998bb118496f98c7de864a10619.jpg,test_a02/labels/t8-20221228-0159_jpg.rf.f15d9998bb118496f98c7de864a10619.txt
study1,test_a02,t8,20221228,0229,2022-12-28 02:29:00,2,t8-20221228-0229_jpg.rf.d7b632218cac437db6e9b8221916006b,test_a02/images/t8-20221228-0229_jpg.rf.d7b632218cac437db6e9b8221916006b.jpg,test_a02/labels/t8-20221228-0229_jpg.rf.d7b632218cac437db6e9b8221916006b.txt
study1,test_a02,t8,20221228,0259,2022-12-28 02:59:00,1,t8-20221228-0259_jpg.rf.5ea803c5f0361083be0c303fd703dd90,test_a02/images/t8-20221228-0259_jpg.rf.5ea803c5f0361083be0c303fd703dd90.jpg,test_a02/labels/t8-20221228-0259_jpg.rf.5ea803c5f0361083be0c303fd703dd90.txt
study1,test_a02,t8,20221228,0329,2022-12-28 03:29:00,2,t8-20221228-0329_jpg.rf.883da0d4e904081485a8b2b35530d2e6,test_a02/images/t8-20221228-0329_jpg.rf.883da0d4e904081485a8b2b35530d2e6.jpg,test_a02/labels/t8-20221228-0329_jpg.rf.883da0d4e904081485a8b2b35530d2e6.txt
study1,test_a02,t8,20221228,0359,2022-12-28 03:59:00,3,t8-20221228-0359_jpg.rf.8738f71b4f0f0f7173e18c59fe1005d6,test_a02/images/t8-20221228-0359_jpg.rf.8738f71b4f0f0f7173e18c59fe1005d6.jpg,test_a02/labels/t8-20221228-0359_jpg.rf.8738f71b4f0f0f7173e18c59fe1005d6.txt
study1,test_a02,t8,20221228,0429,2022-12-28 04:29:00,4,t8-20221228-0429_jpg.rf.05f3019e0758583f981f98db3419070a,test_a02/images/t8-20221228-0429_jpg.rf.05f3019e0758583f981f98db3419070a.jpg,test_a02/labels/t8-20221228-0429_jpg.rf.05f3019e0758583f981f98db3419070a.txt
study1,test_a02,t8,20221228,0459,2022-12-28 04:59:00,3,t8-20221228-0459_jpg.rf.81d800aed8956307450ecd838ce9d5c0,test_a02/images/t8-20221228-0459_jpg.rf.81d800aed8956307450ecd838ce9d5c0.jpg,test_a02/labels/t8-20221228-0459_jpg.rf.81d800aed8956307450ecd838ce9d5c0.txt
study1,test_a02,t8,20221228,0529,2022-12-28 05:29:00,5,t8-20221228-0529_jpg.rf.2a6bc5f1887ee67278ffa48858314136,test_a02/images/t8-20221228-0529_jpg.rf.2a6bc5f1887ee67278ffa48858314136.jpg,test_a02/labels/t8-20221228-0529_jpg.rf.2a6bc5f1887ee67278ffa48858314136.txt
study1,test_a02,t8,20221228,0559,2022-12-28 05:59:00,4,t8-20221228-0559_jpg.rf.8d46ac0f2ce01170f2e86aa4fa125397,test_a02/images/t8-20221228-0559_jpg.rf.8d46ac0f2ce01170f2e86aa4fa125397.jpg,test_a02/labels/t8-20221228-0559_jpg.rf.8d46ac0f2ce01170f2e86aa4fa125397.txt
study1,test_a02,t8,20221228,0629,2022-12-28 06:29:00,6,t8-20221228-0629_jpg.rf.4f291c8c53f33ed26ae6dcef9b92dda3,test_a02/images/t8-20221228-0629_jpg.rf.4f291c8c53f33ed26ae6dcef9b92dda3.jpg,test_a02/labels/t8-20221228-0629_jpg.rf.4f291c8c53f33ed26ae6dcef9b92dda3.txt
study1,test_a02,t8,20221228,0659,2022-12-28 06:59:00,5,t8-20221228-0659_jpg.rf.c75f1e9044d1931c2607d80e3fad32a4,test_a02/images/t8-20221228-0659_jpg.rf.c75f1e9044d1931c2607d80e3fad32a4.jpg,test_a02/labels/t8-20221228-0659_jpg.rf.c75f1e9044d1931c2607d80e3fad32a4.txt
study1,test_a02,t8,20221228,0729,2022-12-28 07:29:00,2,t8-20221228-0729_jpg.rf.7454571dc23009c816ea776771196ede,test_a02/images/t8-20221228-0729_jpg.rf.7454571dc23009c816ea776771196ede.jpg,test_a02/labels/t8-20221228-0729_jpg.rf.7454571dc23009c816ea776771196ede.txt
study1,test_a02,t8,20221228,0759,2022-12-28 07:59:00,4,t8-20221228-0759_jpg.rf.64491f597936120c03ae10c4ed765b76,test_a02/images/t8-20221228-0759_jpg.rf.64491f597936120c03ae10c4ed765b76.jpg,test_a02/labels/t8-20221228-0759_jpg.rf.64491f597936120c03ae10c4ed765b76.txt
study1,test_a02,t8,20221228,0829,2022-12-28 08:29:00,2,t8-20221228-0829_jpg.rf.de3a3c36fb023e8adb5908c728dd1a5d,test_a02/images/t8-20221228-0829_jpg.rf.de3a3c36fb023e8adb5908c728dd1a5d.jpg,test_a02/labels/t8-20221228-0829_jpg.rf.de3a3c36fb023e8adb5908c728dd1a5d.txt
study1,test_a02,t8,20221228,0859,2022-12-28 08:59:00,2,t8-20221228-0859_jpg.rf.bf3d2e00ddf48f7ad2aa4cc3cfcde141,test_a02/images/t8-20221228-0859_jpg.rf.bf3d2e00ddf48f7ad2aa4cc3cfcde141.jpg,test_a02/labels/t8-20221228-0859_jpg.rf.bf3d2e00ddf48f7ad2aa4cc3cfcde141.txt
study1,train,t1,20221109,1347,2022-11-09 13:47:00,11,t1-20221109-1347_jpg.rf.f881f682ca1ac5809ef2559a13926069,train/images/t1-20221109-1347_jpg.rf.f881f682ca1ac5809ef2559a13926069.jpg,train/labels/t1-20221109-1347_jpg.rf.f881f682ca1ac5809ef2559a13926069.txt
study1,train,t1,20221109,1417,2022-11-09 14:17:00,12,t1-20221109-1417_jpg.rf.926ed9c234c47d44ffd542fd7375e727,train/images/t1-20221109-1417_jpg.rf.926ed9c234c47d44ffd542fd7375e727.jpg,train/labels/t1-20221109-1417_jpg.rf.926ed9c234c47d44ffd542fd7375e727.txt
study1,train,t1,20221109,1447,2022-11-09 14:47:00,7,t1-20221109-1447_jpg.rf.9112354869a633ee89292edec9426754,train/images/t1-20221109-1447_jpg.rf.9112354869a633ee89292edec9426754.jpg,train/labels/t1-20221109-1447_jpg.rf.9112354869a633ee89292edec9426754.txt
study1,train,t1,20221109,1517,2022-11-09 15:17:00,11,t1-20221109-1517_jpg.rf.cc7e9b04af0e32ef158b888fd17a1691,train/images/t1-20221109-1517_jpg.rf.cc7e9b04af0e32ef158b888fd17a1691.jpg,train/labels/t1-20221109-1517_jpg.rf.cc7e9b04af0e32ef158b888fd17a1691.txt
study1,train,t1,20221109,1547,2022-11-09 15:47:00,14,t1-20221109-1547_jpg.rf.40cdbed1933ca4ed10e7dd2dfd8aec33,train/images/t1-20221109-1547_jpg.rf.40cdbed1933ca4ed10e7dd2dfd8aec33.jpg,train/labels/t1-20221109-1547_jpg.rf.40cdbed1933ca4ed10e7dd2dfd8aec33.txt
study1,train,t1,20221109,1617,2022-11-09 16:17:00,11,t1-20221109-1617_jpg.rf.cec59cafc22fec32b712155bc940ac75,train/images/t1-20221109-1617_jpg.rf.cec59cafc22fec32b712155bc940ac75.jpg,train/labels/t1-20221109-1617_jpg.rf.cec59cafc22fec32b712155bc940ac75.txt
study1,train,t1,20221109,1647,2022-11-09 16:47:00,11,t1-20221109-1647_jpg.rf.78d0cb862a2b3b3233bbf47571f27158,train/images/t1-20221109-1647_jpg.rf.78d0cb862a2b3b3233bbf47571f27158.jpg,train/labels/t1-20221109-1647_jpg.rf.78d0cb862a2b3b3233bbf47571f27158.txt
study1,train,t1,20221109,1717,2022-11-09 17:17:00,6,t1-20221109-1717_jpg.rf.72b159bbd01f44e37f6d2205bd185bfc,train/images/t1-20221109-1717_jpg.rf.72b159bbd01f44e37f6d2205bd185bfc.jpg,train/labels/t1-20221109-1717_jpg.rf.72b159bbd01f44e37f6d2205bd185bfc.txt
study1,train,t1,20221109,1747,2022-11-09 17:47:00,5,t1-20221109-1747_jpg.rf.c29c8b9bd3f6ae60d235b37da31e57a9,train/images/t1-20221109-1747_jpg.rf.c29c8b9bd3f6ae60d235b37da31e57a9.jpg,train/labels/t1-20221109-1747_jpg.rf.c29c8b9bd3f6ae60d235b37da31e57a9.txt
study1,train,t1,20221109,1817,2022-11-09 18:17:00,10,t1-20221109-1817_jpg.rf.a8bb7b36372b1fc63fd89115056b87b3,train/images/t1-20221109-1817_jpg.rf.a8bb7b36372b1fc63fd89115056b87b3.jpg,train/labels/t1-20221109-1817_jpg.rf.a8bb7b36372b1fc63fd89115056b87b3.txt
study1,train,t1,20221109,1847,2022-11-09 18:47:00,5,t1-20221109-1847_jpg.rf.2f507d92b0af05d76593f7b40a439e84,train/images/t1-20221109-1847_jpg.rf.2f507d92b0af05d76593f7b40a439e84.jpg,train/labels/t1-20221109-1847_jpg.rf.2f507d92b0af05d76593f7b40a439e84.txt
study1,train,t1,20221109,1917,2022-11-09 19:17:00,10,t1-20221109-1917_jpg.rf.16177adec676f60eaaccb6e8b62f3213,train/images/t1-20221109-1917_jpg.rf.16177adec676f60eaaccb6e8b62f3213.jpg,train/labels/t1-20221109-1917_jpg.rf.16177adec676f60eaaccb6e8b62f3213.txt
study1,train,t1,20221109,1947,2022-11-09 19:47:00,8,t1-20221109-1947_jpg.rf.3f68698c23a034c3d4487555b798fae1,train/images/t1-20221109-1947_jpg.rf.3f68698c23a034c3d4487555b798fae1.jpg,train/labels/t1-20221109-1947_jpg.rf.3f68698c23a034c3d4487555b798fae1.txt
study1,train,t1,20221109,2047,2022-11-09 20:47:00,9,t1-20221109-2047_jpg.rf.c17819a2468beb6ad271f2cd1d98ed08,train/images/t1-20221109-2047_jpg.rf.c17819a2468beb6ad271f2cd1d98ed08.jpg,train/labels/t1-20221109-2047_jpg.rf.c17819a2468beb6ad271f2cd1d98ed08.txt
study1,train,t1,20221109,2117,2022-11-09 21:17:00,6,t1-20221109-2117_jpg.rf.5a344c6febe6e5c65d5f00306d289909,train/images/t1-20221109-2117_jpg.rf.5a344c6febe6e5c65d5f00306d289909.jpg,train/labels/t1-20221109-2117_jpg.rf.5a344c6febe6e5c65d5f00306d289909.txt
study1,train,t1,20221109,2147,2022-11-09 21:47:00,6,t1-20221109-2147_jpg.rf.4176b6c97d89d8bcafa0778a57fee66b,train/images/t1-20221109-2147_jpg.rf.4176b6c97d89d8bcafa0778a57fee66b.jpg,train/labels/t1-20221109-2147_jpg.rf.4176b6c97d89d8bcafa0778a57fee66b.txt
study1,train,t1,20221109,2217,2022-11-09 22:17:00,7,t1-20221109-2217_jpg.rf.bdc85153153cfb098670c37bd078e663,train/images/t1-20221109-2217_jpg.rf.bdc85153153cfb098670c37bd078e663.jpg,train/labels/t1-20221109-2217_jpg.rf.bdc85153153cfb098670c37bd078e663.txt
study1,train,t1,20221109,2247,2022-11-09 22:47:00,8,t1-20221109-2247_jpg.rf.f04632a2a295794bd6ebed2801f61d50,train/images/t1-20221109-2247_jpg.rf.f04632a2a295794bd6ebed2801f61d50.jpg,train/labels/t1-20221109-2247_jpg.rf.f04632a2a295794bd6ebed2801f61d50.txt
study1,train,t1,20221109,2317,2022-11-09 23:17:00,9,t1-20221109-2317_jpg.rf.5df8d7ec082aa7c044e11d7dfcd78daa,train/images/t1-20221109-2317_jpg.rf.5df8d7ec082aa7c044e11d7dfcd78daa.jpg,train/labels/t1-20221109-2317_jpg.rf.5df8d7ec082aa7c044e11d7dfcd78daa.txt
study1,train,t1,20221109,2347,2022-11-09 23:47:00,9,t1-20221109-2347_jpg.rf.0ed52b96150548c13c14d72e9c99fe7f,train/images/t1-20221109-2347_jpg.rf.0ed52b96150548c13c14d72e9c99fe7f.jpg,train/labels/t1-20221109-2347_jpg.rf.0ed52b96150548c13c14d72e9c99fe7f.txt
study1,train,t1,20221110,0017,2022-11-10 00:17:00,10,t1-20221110-0017_jpg.rf.7085a893c9625ff642177ff9c21830e1,train/images/t1-20221110-0017_jpg.rf.7085a893c9625ff642177ff9c21830e1.jpg,train/labels/t1-20221110-0017_jpg.rf.7085a893c9625ff642177ff9c21830e1.txt
study1,train,t1,20221110,0047,2022-11-10 00:47:00,5,t1-20221110-0047_jpg.rf.81538c99864e9c3c314e97e3e80074b3,train/images/t1-20221110-0047_jpg.rf.81538c99864e9c3c314e97e3e80074b3.jpg,train/labels/t1-20221110-0047_jpg.rf.81538c99864e9c3c314e97e3e80074b3.txt
study1,train,t1,20221110,0117,2022-11-10 01:17:00,8,t1-20221110-0117_jpg.rf.96272e17ad647283276294bb1d9b4b79,train/images/t1-20221110-0117_jpg.rf.96272e17ad647283276294bb1d9b4b79.jpg,train/labels/t1-20221110-0117_jpg.rf.96272e17ad647283276294bb1d9b4b79.txt
study1,train,t1,20221110,0147,2022-11-10 01:47:00,8,t1-20221110-0147_jpg.rf.3e5dab997e0cd21c4a7f245b75668dca,train/images/t1-20221110-0147_jpg.rf.3e5dab997e0cd21c4a7f245b75668dca.jpg,train/labels/t1-20221110-0147_jpg.rf.3e5dab997e0cd21c4a7f245b75668dca.txt
study1,train,t1,20221110,0217,2022-11-10 02:17:00,4,t1-20221110-0217_jpg.rf.af04a380471e87202df68c39d154262f,train/images/t1-20221110-0217_jpg.rf.af04a380471e87202df68c39d154262f.jpg,train/labels/t1-20221110-0217_jpg.rf.af04a380471e87202df68c39d154262f.txt
study1,train,t1,20221110,0247,2022-11-10 02:47:00,8,t1-20221110-0247_jpg.rf.06dc4f8a009a4c77fcab61821183e706,train/images/t1-20221110-0247_jpg.rf.06dc4f8a009a4c77fcab61821183e706.jpg,train/labels/t1-20221110-0247_jpg.rf.06dc4f8a009a4c77fcab61821183e706.txt
study1,train,t1,20221110,0317,2022-11-10 03:17:00,6,t1-20221110-0317_jpg.rf.c484ae0ee03916391df5890163bee379,train/images/t1-20221110-0317_jpg.rf.c484ae0ee03916391df5890163bee379.jpg,train/labels/t1-20221110-0317_jpg.rf.c484ae0ee03916391df5890163bee379.txt
study1,train,t1,20221110,0347,2022-11-10 03:47:00,10,t1-20221110-0347_jpg.rf.3156d9fb5956e48971d4e33b72569cde,train/images/t1-20221110-0347_jpg.rf.3156d9fb5956e48971d4e33b72569cde.jpg,train/labels/t1-20221110-0347_jpg.rf.3156d9fb5956e48971d4e33b72569cde.txt
study1,train,t1,20221110,0417,2022-11-10 04:17:00,6,t1-20221110-0417_jpg.rf.0d954b8d382a318e2c7a7468d187fb5f,train/images/t1-20221110-0417_jpg.rf.0d954b8d382a318e2c7a7468d187fb5f.jpg,train/labels/t1-20221110-0417_jpg.rf.0d954b8d382a318e2c7a7468d187fb5f.txt
study1,train,t1,20221110,0447,2022-11-10 04:47:00,5,t1-20221110-0447_jpg.rf.04d7eab769fa53643bc6cb05ea6e0fea,train/images/t1-20221110-0447_jpg.rf.04d7eab769fa53643bc6cb05ea6e0fea.jpg,train/labels/t1-20221110-0447_jpg.rf.04d7eab769fa53643bc6cb05ea6e0fea.txt
study1,train,t1,20221110,0517,2022-11-10 05:17:00,5,t1-20221110-0517_jpg.rf.d234d62864f8181297bd85c260e491b4,train/images/t1-20221110-0517_jpg.rf.d234d62864f8181297bd85c260e491b4.jpg,train/labels/t1-20221110-0517_jpg.rf.d234d62864f8181297bd85c260e491b4.txt
study1,train,t1,20221110,0547,2022-11-10 05:47:00,10,t1-20221110-0547_jpg.rf.bde1d5da5b94475b1daf384453d1f980,train/images/t1-20221110-0547_jpg.rf.bde1d5da5b94475b1daf384453d1f980.jpg,train/labels/t1-20221110-0547_jpg.rf.bde1d5da5b94475b1daf384453d1f980.txt
study1,train,t1,20221110,0617,2022-11-10 06:17:00,6,t1-20221110-0617_jpg.rf.8006727c4fce0a0734c9c4dfcac02af6,train/images/t1-20221110-0617_jpg.rf.8006727c4fce0a0734c9c4dfcac02af6.jpg,train/labels/t1-20221110-0617_jpg.rf.8006727c4fce0a0734c9c4dfcac02af6.txt
study1,train,t1,20221110,0647,2022-11-10 06:47:00,9,t1-20221110-0647_jpg.rf.d1dede1959c86cdae618721f670d0456,train/images/t1-20221110-0647_jpg.rf.d1dede1959c86cdae618721f670d0456.jpg,train/labels/t1-20221110-0647_jpg.rf.d1dede1959c86cdae618721f670d0456.txt
study1,train,t1,20221110,0747,2022-11-10 07:47:00,7,t1-20221110-0747_jpg.rf.4adda5e7b6179788fda38e0befca2cfd,train/images/t1-20221110-0747_jpg.rf.4adda5e7b6179788fda38e0befca2cfd.jpg,train/labels/t1-20221110-0747_jpg.rf.4adda5e7b6179788fda38e0befca2cfd.txt
study1,train,t1,20221110,0817,2022-11-10 08:17:00,8,t1-20221110-0817_jpg.rf.80c18d45922e0058e7408b9772a5bf40,train/images/t1-20221110-0817_jpg.rf.80c18d45922e0058e7408b9772a5bf40.jpg,train/labels/t1-20221110-0817_jpg.rf.80c18d45922e0058e7408b9772a5bf40.txt
study1,train,t1,20221110,0847,2022-11-10 08:47:00,8,t1-20221110-0847_jpg.rf.39025497beb416e883e9e1e7e8dd1b8c,train/images/t1-20221110-0847_jpg.rf.39025497beb416e883e9e1e7e8dd1b8c.jpg,train/labels/t1-20221110-0847_jpg.rf.39025497beb416e883e9e1e7e8dd1b8c.txt
study1,train,t1,20221110,0917,2022-11-10 09:17:00,10,t1-20221110-0917_jpg.rf.8aa24b74378a359d8c883526240f6654,train/images/t1-20221110-0917_jpg.rf.8aa24b74378a359d8c883526240f6654.jpg,train/labels/t1-20221110-0917_jpg.rf.8aa24b74378a359d8c883526240f6654.txt
study1,train,t1,20221110,0947,2022-11-10 09:47:00,9,t1-20221110-0947_jpg.rf.111315d4e6864f3f74e7a4119f1e4b2d,train/images/t1-20221110-0947_jpg.rf.111315d4e6864f3f74e7a4119f1e4b2d.jpg,train/labels/t1-20221110-0947_jpg.rf.111315d4e6864f3f74e7a4119f1e4b2d.txt
study1,train,t1,20221110,1017,2022-11-10 10:17:00,9,t1-20221110-1017_jpg.rf.0b3b5ac80564cb99fe4998da090f9143,train/images/t1-20221110-1017_jpg.rf.0b3b5ac80564cb99fe4998da090f9143.jpg,train/labels/t1-20221110-1017_jpg.rf.0b3b5ac80564cb99fe4998da090f9143.txt
study1,train,t1,20221110,1047,2022-11-10 10:47:00,7,t1-20221110-1047_jpg.rf.f5baa6fd283663d9000bbc24dddeaa38,train/images/t1-20221110-1047_jpg.rf.f5baa6fd283663d9000bbc24dddeaa38.jpg,train/labels/t1-20221110-1047_jpg.rf.f5baa6fd283663d9000bbc24dddeaa38.txt
study1,train,t1,20221110,1117,2022-11-10 11:17:00,9,t1-20221110-1117_jpg.rf.251fe8639cd015b58c1dd66a08eb09fc,train/images/t1-20221110-1117_jpg.rf.251fe8639cd015b58c1dd66a08eb09fc.jpg,train/labels/t1-20221110-1117_jpg.rf.251fe8639cd015b58c1dd66a08eb09fc.txt
study1,train,t1,20221110,1147,2022-11-10 11:47:00,11,t1-20221110-1147_jpg.rf.45d409bbda855fefcb69f952da4af17f,train/images/t1-20221110-1147_jpg.rf.45d409bbda855fefcb69f952da4af17f.jpg,train/labels/t1-20221110-1147_jpg.rf.45d409bbda855fefcb69f952da4af17f.txt
study1,train,t1,20221110,1217,2022-11-10 12:17:00,10,t1-20221110-1217_jpg.rf.82e2899cf0527840894966c7e0d072cf,train/images/t1-20221110-1217_jpg.rf.82e2899cf0527840894966c7e0d072cf.jpg,train/labels/t1-20221110-1217_jpg.rf.82e2899cf0527840894966c7e0d072cf.txt
study1,train,t1,20221110,1247,2022-11-10 12:47:00,7,t1-20221110-1247_jpg.rf.d3b686bbb7084569dc9fd56bb64abfac,train/images/t1-20221110-1247_jpg.rf.d3b686bbb7084569dc9fd56bb64abfac.jpg,train/labels/t1-20221110-1247_jpg.rf.d3b686bbb7084569dc9fd56bb64abfac.txt
study1,train,t1,20221110,1317,2022-11-10 13:17:00,6,t1-20221110-1317_jpg.rf.aed146d16855c2bc7d0e39a98722ba70,train/images/t1-20221110-1317_jpg.rf.aed146d16855c2bc7d0e39a98722ba70.jpg,train/labels/t1-20221110-1317_jpg.rf.aed146d16855c2bc7d0e39a98722ba70.txt
study1,train,t1,20221110,1347,2022-11-10 13:47:00,6,t1-20221110-1347_jpg.rf.ccb37d40769b263d0e2e50df69ff7baa,train/images/t1-20221110-1347_jpg.rf.ccb37d40769b263d0e2e50df69ff7baa.jpg,train/labels/t1-20221110-1347_jpg.rf.ccb37d40769b263d0e2e50df69ff7baa.txt
study1,train,t1,20221112,1342,2022-11-12 13:42:00,11,t1-20221112-1342_jpg.rf.74093e4226982a05fcd06c50d0e6060b,train/images/t1-20221112-1342_jpg.rf.74093e4226982a05fcd06c50d0e6060b.jpg,train/labels/t1-20221112-1342_jpg.rf.74093e4226982a05fcd06c50d0e6060b.txt
study1,train,t1,20221112,1412,2022-11-12 14:12:00,10,t1-20221112-1412_jpg.rf.b968a210c73a274cc91a2695cf46f9a1,train/images/t1-20221112-1412_jpg.rf.b968a210c73a274cc91a2695cf46f9a1.jpg,train/labels/t1-20221112-1412_jpg.rf.b968a210c73a274cc91a2695cf46f9a1.txt
study1,train,t1,20221112,1442,2022-11-12 14:42:00,18,t1-20221112-1442_jpg.rf.286b1ca930cf8d05e77d6f3cfdb9964d,train/images/t1-20221112-1442_jpg.rf.286b1ca930cf8d05e77d6f3cfdb9964d.jpg,train/labels/t1-20221112-1442_jpg.rf.286b1ca930cf8d05e77d6f3cfdb9964d.txt
study1,train,t1,20221112,1512,2022-11-12 15:12:00,18,t1-20221112-1512_jpg.rf.f055606a2175d62bfe6629e5e903d5bb,train/images/t1-20221112-1512_jpg.rf.f055606a2175d62bfe6629e5e903d5bb.jpg,train/labels/t1-20221112-1512_jpg.rf.f055606a2175d62bfe6629e5e903d5bb.txt
study1,train,t1,20221112,1542,2022-11-12 15:42:00,13,t1-20221112-1542_jpg.rf.f46e1b8b873498a1bbb5ee10e48ad60c,train/images/t1-20221112-1542_jpg.rf.f46e1b8b873498a1bbb5ee10e48ad60c.jpg,train/labels/t1-20221112-1542_jpg.rf.f46e1b8b873498a1bbb5ee10e48ad60c.txt
study1,train,t1,20221112,1612,2022-11-12 16:12:00,14,t1-20221112-1612_jpg.rf.a1a8d7c5f46333af172ae49450c100c3,train/images/t1-20221112-1612_jpg.rf.a1a8d7c5f46333af172ae49450c100c3.jpg,train/labels/t1-20221112-1612_jpg.rf.a1a8d7c5f46333af172ae49450c100c3.txt
study1,train,t1,20221112,1642,2022-11-12 16:42:00,14,t1-20221112-1642_jpg.rf.aa2ccd6ade2c44e1bcd47d6a2bcde012,train/images/t1-20221112-1642_jpg.rf.aa2ccd6ade2c44e1bcd47d6a2bcde012.jpg,train/labels/t1-20221112-1642_jpg.rf.aa2ccd6ade2c44e1bcd47d6a2bcde012.txt
study1,train,t1,20221112,1712,2022-11-12 17:12:00,11,t1-20221112-1712_jpg.rf.19a6a29d6d05f02a433568b2aa583f68,train/images/t1-20221112-1712_jpg.rf.19a6a29d6d05f02a433568b2aa583f68.jpg,train/labels/t1-20221112-1712_jpg.rf.19a6a29d6d05f02a433568b2aa583f68.txt
study1,train,t1,20221112,1742,2022-11-12 17:42:00,13,t1-20221112-1742_jpg.rf.34aac8c61d91ab1bfb7b9e0be67ade1d,train/images/t1-20221112-1742_jpg.rf.34aac8c61d91ab1bfb7b9e0be67ade1d.jpg,train/labels/t1-20221112-1742_jpg.rf.34aac8c61d91ab1bfb7b9e0be67ade1d.txt
study1,train,t1,20221112,1812,2022-11-12 18:12:00,16,t1-20221112-1812_jpg.rf.369a28f573d1362b1b2107c14952d2ee,train/images/t1-20221112-1812_jpg.rf.369a28f573d1362b1b2107c14952d2ee.jpg,train/labels/t1-20221112-1812_jpg.rf.369a28f573d1362b1b2107c14952d2ee.txt
study1,train,t1,20221112,1842,2022-11-12 18:42:00,5,t1-20221112-1842_jpg.rf.610f25bd86a852c92249cc1831951538,train/images/t1-20221112-1842_jpg.rf.610f25bd86a852c92249cc1831951538.jpg,train/labels/t1-20221112-1842_jpg.rf.610f25bd86a852c92249cc1831951538.txt
study1,train,t1,20221112,1912,2022-11-12 19:12:00,9,t1-20221112-1912_jpg.rf.93c0e2a8d82684d902dfef3fda797701,train/images/t1-20221112-1912_jpg.rf.93c0e2a8d82684d902dfef3fda797701.jpg,train/labels/t1-20221112-1912_jpg.rf.93c0e2a8d82684d902dfef3fda797701.txt
study1,train,t1,20221112,1942,2022-11-12 19:42:00,7,t1-20221112-1942_jpg.rf.294d55c2f5eec94e38f2035b0d4d5267,train/images/t1-20221112-1942_jpg.rf.294d55c2f5eec94e38f2035b0d4d5267.jpg,train/labels/t1-20221112-1942_jpg.rf.294d55c2f5eec94e38f2035b0d4d5267.txt
study1,train,t1,20221112,2012,2022-11-12 20:12:00,7,t1-20221112-2012_jpg.rf.dba27dfca72abacd0e517d19ee40bd55,train/images/t1-20221112-2012_jpg.rf.dba27dfca72abacd0e517d19ee40bd55.jpg,train/labels/t1-20221112-2012_jpg.rf.dba27dfca72abacd0e517d19ee40bd55.txt
study1,train,t1,20221112,2042,2022-11-12 20:42:00,7,t1-20221112-2042_jpg.rf.01a9aa561c5998e3d92787e30dba9a0a,train/images/t1-20221112-2042_jpg.rf.01a9aa561c5998e3d92787e30dba9a0a.jpg,train/labels/t1-20221112-2042_jpg.rf.01a9aa561c5998e3d92787e30dba9a0a.txt
study1,train,t1,20221112,2111,2022-11-12 21:11:00,12,t1-20221112-2111_jpg.rf.b92a6c5d5d09dc5c72c2fae068227924,train/images/t1-20221112-2111_jpg.rf.b92a6c5d5d09dc5c72c2fae068227924.jpg,train/labels/t1-20221112-2111_jpg.rf.b92a6c5d5d09dc5c72c2fae068227924.txt
study1,train,t1,20221112,2141,2022-11-12 21:41:00,6,t1-20221112-2141_jpg.rf.d3329e21155ca5366e21f83350905c28,train/images/t1-20221112-2141_jpg.rf.d3329e21155ca5366e21f83350905c28.jpg,train/labels/t1-20221112-2141_jpg.rf.d3329e21155ca5366e21f83350905c28.txt
study1,train,t1,20221112,2211,2022-11-12 22:11:00,7,t1-20221112-2211_jpg.rf.0c05def70a116bf637bdd993455d4fb8,train/images/t1-20221112-2211_jpg.rf.0c05def70a116bf637bdd993455d4fb8.jpg,train/labels/t1-20221112-2211_jpg.rf.0c05def70a116bf637bdd993455d4fb8.txt
study1,train,t1,20221112,2241,2022-11-12 22:41:00,4,t1-20221112-2241_jpg.rf.e59b0c552323ecbcfe9de08ec96da4ce,train/images/t1-20221112-2241_jpg.rf.e59b0c552323ecbcfe9de08ec96da4ce.jpg,train/labels/t1-20221112-2241_jpg.rf.e59b0c552323ecbcfe9de08ec96da4ce.txt
study1,train,t1,20221112,2341,2022-11-12 23:41:00,6,t1-20221112-2341_jpg.rf.e6bb87063629d5cd4c2969a17f2f0905,train/images/t1-20221112-2341_jpg.rf.e6bb87063629d5cd4c2969a17f2f0905.jpg,train/labels/t1-20221112-2341_jpg.rf.e6bb87063629d5cd4c2969a17f2f0905.txt
study1,train,t1,20221113,0111,2022-11-13 01:11:00,5,t1-20221113-0111_jpg.rf.e5a076cde7f88bd977ee3af2702fd7a9,train/images/t1-20221113-0111_jpg.rf.e5a076cde7f88bd977ee3af2702fd7a9.jpg,train/labels/t1-20221113-0111_jpg.rf.e5a076cde7f88bd977ee3af2702fd7a9.txt
study1,train,t1,20221113,0241,2022-11-13 02:41:00,4,t1-20221113-0241_jpg.rf.0b9992e4d5f30acc52c461add13037f8,train/images/t1-20221113-0241_jpg.rf.0b9992e4d5f30acc52c461add13037f8.jpg,train/labels/t1-20221113-0241_jpg.rf.0b9992e4d5f30acc52c461add13037f8.txt
study1,train,t1,20221113,0341,2022-11-13 03:41:00,4,t1-20221113-0341_jpg.rf.504260cd0385a7bae7139ba79fb64f64,train/images/t1-20221113-0341_jpg.rf.504260cd0385a7bae7139ba79fb64f64.jpg,train/labels/t1-20221113-0341_jpg.rf.504260cd0385a7bae7139ba79fb64f64.txt
